387.5799115 -2789.3049558
1168.1821664 -1892.6847799
1145.4091320 -1244.2112935
1118.9268627 -1200.0600945
1625.5547132 -1177.7871698
2270.1431038 -506.6421287
2247.2442136 657.0086450
1363.5798962 1462.7711582
306.3579681 1337.5131711
-113.2866724 598.8488085
216.0739311 38.9502841
743.1797634 74.0129130
963.5400122 465.4117127
883.3987989 792.9360887
789.4312163 967.6780117
780.2844472 1191.9844742
683.8963438 1575.2849397
353.2237095 1982.7518139
-149.4190874 2254.1133395
-712.9595669 2401.2823977
-1387.9843539 2486.4738444
-2300.3726933 2380.0538640
-3360.0938153 1779.7143930
-4154.8965843 527.3652418
-4207.2006247 -1122.2635560
-3362.3658768 -2582.4985387
-1951.8363426 -3308.2114419
-599.8938094 -3155.5622583
173.4980898 -2466.1541730
278.0132110 -1822.2494486
78.2071635 -1632.6490164
75.6448265 -1846.3808291
476.6243266 -2045.1879257
1028.3068532 -1867.1576616
1303.4983158 -1370.9242450
1160.0196299 -961.8525462
885.4431905 -953.6975715
876.1840694 -1254.2010159
1239.1497369 -1517.0542004
1780.3968755 -1535.5222675
2340.4629574 -1369.3219921
2989.3223415 -1070.7422363
3794.5118953 -428.2286605
4471.5629506 856.2886127
4432.6466880 2710.6821615
3281.4557329 4515.2099762
1246.8858203 5478.0113655
-908.5646058 5220.2473672
-2411.3547982 4022.4184691
-2945.4699360 2570.6088177
-2739.0250321 1497.5046457
-2330.8464760 1062.6357949
-2237.6809301 1078.9129656
-2660.5918221 1049.3733397
-3331.4163075 483.0728653
-3643.4202959 -718.9362782
-3090.3656629 -2087.2773080
-1727.4369323 -2853.9711562
-234.4111897 -2529.1230498
527.5885401 -1310.8730732
106.9930638 17.5910579
-1260.7881343 582.9464146
-2814.9684699 -91.9108925
-3664.7004852 -1867.8654128
-3204.5272209 -4041.7485101
-1449.4667312 -5638.2914986
871.2650299 -5932.6585928
2692.3619432 -4980.3647751
3390.6196120 -3666.1517231
3356.6529921 -3004.3061266
3692.0402310 -3166.9280480
5124.0409231 -3197.0575766
7124.0766186 -1849.3797104
8179.0382256 1136.1450454
7076.4040874 4563.2459153
4031.8065884 6625.3063200
617.5791134 6321.5077207
-1414.1670066 4197.7879923
-1369.5077872 1857.8032296
44.1377254 762.7758155
1384.7201889 1286.0499749
1545.8147626 2620.3580070
488.2316593 3483.8180919
-807.9331097 3113.9208087
-1144.7229844 1885.9132167
-140.5552292 1066.6968445
1306.6451586 1775.1431869
1630.0819047 3918.9224734
-96.9310752 6071.2018963
-3263.4950212 6535.5855188
-6106.3352858 4743.7310905
-7108.9230699 1734.9705157
-6184.8780530 -729.3308752
-4613.5983668 -1613.4697649
-3851.9112665 -1344.4419408
-4311.1048252 -1277.8820453
-5104.5603371 -2456.7930719
-4862.9154051 -4727.2789204
-2876.0108759 -6855.7887848
321.8712144 -7466.6259206
3307.8532444 -6055.3212082
4759.3887001 -3344.0146405
4334.3925965 -748.8771915
2799.1603416 610.4372783
1355.4547470 584.5519717
767.1646292 -134.2196308
1003.2153038 -714.1067043
1563.5410532 -768.1783447
2010.0766016 -382.0407788
2173.3462305 208.8440795
2026.1916382 814.3492680
1599.0813928 1238.8588810
1087.1743968 1284.2802753
866.1350835 975.5532602
1186.4491201 712.5279886
1828.1684338 999.6197546
2206.5000517 1945.7417888
1910.9006605 3132.5177491
1055.6201895 4064.2604653
-7.5488048 4655.4502079
-1237.3139359 5110.3980257
-2934.9673400 5339.8760168
-5127.1842469 4745.0851081
-7086.6975225 2811.3095059
-7742.3857446 -106.5127489
-6675.1634082 -2803.7397789
-4605.4018606 -4180.5625932
-2779.3449567 -4156.1375288
-1892.2913920 -3581.7226715
-1672.1567692 -3315.4727397
-1441.3894057 -3500.4668619
-896.7448940 -3724.1732245
-256.9520007 -3675.5855933
201.6379321 -3461.7023727
522.3412932 -3324.4876984
927.4548667 -3258.4778687
1452.0714708 -3037.7478847
1868.1901391 -2550.0726643
1959.4087780 -1967.5081363
1760.3725951 -1565.8206560
1490.1721723 -1466.5893345
1333.4780202 -1606.4186291
1363.3919757 -1885.7322751
1636.7560442 -2240.0063234
2247.5663143 -2550.8542922
3216.4838861 -2571.7702110
4346.9267614 -2028.9955540
5239.6058757 -831.2986510
5485.3256546 803.7221655
4896.2800320 2409.1908598
3638.1179664 3475.1638655
2196.7811050 3708.3850957
1157.5587930 3233.2815481
851.1630572 2582.9829689
1077.9685382 2382.1847247
1189.3162787 2864.3438074
580.0138209 3612.3729063
-757.5758270 3831.9868183
-2129.2893807 3014.6826886
-2655.2583658 1432.0061159
-2001.4570705 -13.3938841
-682.1206103 -491.0970155
347.4484040 102.3768958
452.9412887 1103.5972380
-223.4078186 1669.4834252
-978.8745906 1457.2797819
-1198.3336630 817.2759171
-840.7958385 387.5574663
-369.5605041 512.3103936
-268.5445378 1014.3881525
-645.5365351 1463.4523181
-1270.3606188 1593.7373214
-1911.6017280 1429.8195181
-2539.1655312 1055.6796856
-3168.9679021 383.3233874
-3593.3060546 -742.0360703
-3408.8096716 -2206.6249328
-2399.2724932 -3507.5423240
-857.9626281 -4090.0047196
572.9567217 -3843.1341651
1452.2689151 -3209.9152513
1922.1640178 -2743.7091684
2505.0626654 -2544.1635561
3505.0557050 -2154.8631060
4616.6541636 -1033.4834142
5124.5874306 869.2641745
4492.8817525 2965.2664539
2806.7425104 4420.1103826
726.0164698 4712.3885960
-946.3562819 3925.5414303
-1721.2901510 2624.7597173
-1619.8443870 1481.6958944
-1054.6568726 917.0042809
-529.8164595 952.6693411
-362.6942952 1311.9342156
-584.2406156 1654.9997035
-1032.3292460 1768.8014579
-1507.6503191 1602.2366112
-1850.1037771 1200.8541587
-1933.0706167 672.2980961
-1689.2389044 210.1563758
-1210.0155860 61.7124987
-790.1145386 363.9931358
-777.8286678 973.9740774
-1308.7271708 1507.1988888
-2184.0461999 1605.2719225
-3035.7431925 1183.8940560
-3607.1383591 417.5975908
-3856.5598040 -483.5401408
-3823.4353474 -1423.4048512
-3487.0414923 -2347.0178979
-2821.4421025 -3109.0230599
-1950.1583088 -3520.1016297
-1142.3099136 -3544.8966060
-595.2793018 -3385.6500087
-249.0310251 -3304.2268712
133.0912947 -3366.3590513
701.2819327 -3400.6169890
1374.6156101 -3205.7755690
1955.2169013 -2749.8681175
2324.7813191 -2149.2657810
2484.3325642 -1513.8721768
2445.3334147 -890.6686365
2182.3067537 -354.7639788
1740.4215843 -59.6464330
1330.2431389 -106.7454859
1212.7668227 -369.0200668
1445.2108113 -524.2675830
1778.7739729 -330.6983057
1868.6341894 129.6784785
1606.2415855 518.3184202
1227.6810459 570.5262612
1080.1503281 354.4923416
1286.2609564 199.9565736
1640.0078295 383.4519907
1813.7361977 892.3559617
1643.4846147 1479.7605540
1214.1168567 1912.9025377
702.1125877 2143.9451543
181.1333984 2252.2285812
-397.9470346 2265.3293004
-1055.8641553 2083.0131446
-1658.6900232 1594.2684213
-1979.5946011 851.5015385
-1897.5119152 95.6357550
-1523.5378694 -414.5655964
-1117.4669253 -603.1436375
-877.3808256 -610.5271054
-809.1056751 -643.0339561
-778.6984643 -804.5386888
-653.5040198 -1061.0384160
-378.4030489 -1316.7950044
40.8343867 -1476.5679485
554.2193311 -1447.7313996
1038.6888022 -1159.5810432
1307.4385863 -649.5726403
1235.6233400 -119.2367437
910.4122274 173.1321735
610.2349384 136.4780346
570.8224783 -46.1606955
759.0799608 -83.4462398
913.2548758 132.2179037
826.7813992 422.9719553
567.0170110 533.9369474
384.1774539 417.1598745
422.8723984 268.5495507
574.7535907 288.8075648
631.9139000 462.5254184
537.3416869 611.8676075
425.4932206 637.1028628
420.1150064 634.6794466
458.3671939 751.5823205
366.9026409 971.2220248
91.8913269 1108.9186224
-209.6939639 1028.6747490
-338.2989854 815.3818472
-281.3804826 689.0677283
-231.5671068 758.3196097
-372.2170117 898.4535771
-677.0711824 888.7888645
-942.8185564 645.9810787
-1001.5557835 296.7076720
-871.2583318 31.6305492
-698.6226847 -77.2938309
-590.2519109 -102.7168894
-530.0435215 -137.3389040
-450.6929943 -185.8124630
-344.3556829 -189.6639627
-274.0807173 -129.1294239
-286.2271094 -64.2895181
-343.4505337 -68.0008393
-362.4870847 -139.1344450
-308.9135551 -203.4666595
-234.8947422 -200.3874653
-216.6977276 -153.1048213
-265.2676271 -142.5998201
-310.4447726 -216.9549741
-273.4228829 -337.2615984
-145.9528658 -415.6802544
 6.1030036 -399.3297763
110.3333930 -310.1937997
148.4677637 -207.2616268
149.4993994 -123.0766709
135.3518216 -47.5097602
90.3048141 29.8815420
-7.4706207 77.8954908
-130.7670174 41.3936933
-196.9014546 -91.9637429
-133.1668247 -249.6919548
44.7046963 -315.2216197
225.7452297 -225.3380882
288.2185367 -32.0011258
200.8820655 137.3118370
43.4618182 187.1647142
-72.3060146 125.9633364
-98.6790445 36.0198174
-70.0019635 -16.1048736
-39.1210101 -28.6368650
-18.0043025 -30.4781765
 9.4403317 -24.4361538
35.0003179 11.4448452
19.4259226 71.0327835
-50.5572103 100.7247863
-122.0317756 57.3165301
-123.7557604 -25.8404895
-55.5258423 -62.3461344
-1.0807766 -14.0067875
-31.9876830 54.6888025
-115.1719630 49.3267605
-147.2423307 -35.5262645
-82.7450556 -103.3698048
 4.5817528 -74.0428418
12.0401953 13.5670889
-61.0807801 49.9990400
-112.7088118 -2.5592803
-73.5315129 -59.1644672
-3.6891011 -23.9373731
-19.7416649 77.5970865
-141.8625293 121.0407333
-260.0736563 36.4906816
-266.3035926 -104.4296889
-182.0877375 -180.5680449
-117.3592719 -170.6120684
-119.0494726 -163.9989414
-113.1442877 -223.2704331
-16.8954793 -286.2667420
131.3449640 -242.4696781
201.8580860 -83.7520775
127.7117181 70.7180684
-16.3506841 109.3968135
-108.6213457 48.4259220
-119.7836097 -11.6311741
-119.2122237 -21.8372609
-157.5856752 -29.3636332
-197.5102027 -84.2555772
-183.6676642 -154.1221424
-141.0016826 -172.9386947
-149.4111324 -152.1048870
-221.7496042 -185.7793631
-258.4574257 -326.3581162
-157.9212968 -493.2335903
50.6607556 -547.0584537
226.1181278 -446.5514888
268.2864951 -292.5427319
215.6760748 -206.9026068
173.7451370 -203.6308274
179.7981063 -209.5870971
182.8513111 -188.5917989
151.0503028 -190.4051235
143.9017805 -259.1993693
238.4302958 -336.4709492
405.3028530 -307.1403607
511.1884631 -143.5810210
463.7922593 39.9820050
323.6793155 106.1212827
237.6845718 48.2153437
269.6008511 -9.5985969
334.2246143 32.6207396
313.4729140 131.7225036
208.0830530 163.0663141
137.4586668 82.1900261
191.4231038 -14.9821074
319.2185692 -4.8213983
389.3479161 120.6765078
340.3046292 253.4146720
236.1268048 302.2215150
168.8702251 287.7520442
143.5193085 286.9411685
94.0917403 312.7337617
 1.1542495 295.4845396
-55.8897182 193.2768377
 5.8232679 80.7132092
146.7522008 83.5017852
221.0141103 224.8255886
135.5210320 376.9360049
-35.1922720 394.9750284
-127.6225882 283.3988182
-79.0145134 192.0899216
-2.6901566 237.6694163
-53.1714594 359.7638058
-237.6641300 386.5274100
-398.3835941 234.9871012
-387.5925979 10.1257979
-228.8911921 -111.4764212
-79.8628403 -71.8439838
-51.0878100 25.5968477
-100.0479569 56.3890338
-113.8968045 17.8397537
-62.7337705  6.4254086
-31.2649377 74.0718294
-99.1276340 150.6079705
-226.8636612 126.6861507
-289.7148361 -9.1761812
-217.1901805 -146.7595192
-73.0255137 -170.3816406
13.4558709 -79.7241304
-17.7329783 17.0996460
-103.8459500 21.8710410
-135.6127368 -56.3571386
-72.6546054 -121.6183187
21.4681152 -96.2709523
50.6250267  1.8707447
-16.9912867 83.0846478
-123.4509726 76.9122557
-184.9570554 -4.9599591
-172.4743983 -93.8105718
-124.4822782 -141.9821871
-85.0569851 -163.7626847
-46.1410137 -194.3776931
32.0750128 -222.3779938
146.3984090 -188.2106689
221.8168120 -61.9416015
180.8884261 94.5543609
37.6379536 170.6945412
-102.5021044 118.4264829
-147.4605415  0.8618134
-106.1206928 -82.9852243
-54.7208600 -104.4644597
-32.4043354 -111.5799521
-5.4807039 -138.6654751
59.2090347 -151.7137578
125.8198753 -106.4891471
132.5277329 -30.6228118
87.8179715  0.1735281
73.1611994 -30.0812103
131.1665982 -41.2908944
191.1920852 38.6603897
150.8777713 162.0293563
18.3815962 204.7632730
-80.3266286 124.6010070
-54.8178570 25.4346045
31.9189605 31.6704910
41.4182299 130.7271529
-64.8162628 191.2725559
-182.7658845 132.0680971
-206.6137652 15.5400250
-156.1492677 -51.3547082
-122.4154910 -59.6455966
-124.2454849 -83.8064082
-90.4743915 -143.9299576
 8.8665149 -159.6258093
86.3724778 -73.4848378
46.4930640 38.0724120
-67.4513870 46.7981323
-112.2667429 -50.4328422
-37.2604249 -114.5873587
36.3060574 -52.3853135
-23.0272961 43.1790793
-164.1624796  7.4008045
-202.4082360 -167.5599341
-59.8197520 -303.4102617
124.7950115 -258.2276310
170.9267877 -106.4538747
83.3798223 -33.5474785
26.0407562 -91.2947491
87.2478928 -148.8628008
168.4417879 -97.3304975
147.6575113 -8.5362185
74.0295167 -17.6770550
101.1364623 -100.8269339
243.5464975 -82.2019724
311.8689658 114.0480488
149.2200636 315.1566122
-135.7014917 286.1470761
-266.9669871 28.4326382
-125.5240896 -202.8464177
113.3479014 -195.8528975
200.8323057 -16.2383472
101.2028638 107.3450888
-12.9098865 72.2065778
-11.3717401 -13.0121672
49.4660602 -19.1609193
54.1052133 31.7500215
 4.9743561 39.0969728
-8.2570707 -5.2302471
28.5445344 -16.6839621
28.7163055 24.7603522
-39.8852363 23.4520218
-71.2765235 -77.9006198
32.0125581 -172.5252704
183.0313146 -114.1551779
190.5813613 55.7773972
27.0485172 117.9096414
-87.6400708 -41.4552867
52.9935034 -239.8172382
350.3885965 -189.9527935
477.4248434 136.8545209
260.6133940 442.1587491
-104.5279219 435.4866272
-280.2300938 164.0197562
-171.3780238 -68.2599063
 6.3254366 -73.2072924
31.1603306 32.1348689
-58.2896419 30.9715830
-61.2122073 -94.3380386
89.4648937 -159.5549904
235.8035896 -44.7446310
208.7112442 141.0743808
45.2533453 201.4439099
-66.7372620 93.4832023
-18.4050700 -40.3646235
117.0009975 -57.7508415
204.1616929 39.0785599
196.4943397 155.6774574
135.4246504 234.5039015
54.7102801 280.1225023
-47.7458341 290.9743096
-152.7602711 238.2808277
-201.0237279 126.9345481
-161.8858262 25.1337724
-84.5094589 -4.5327543
-41.9935942 20.9367324
-42.3059761 37.8421035
-35.8921750 29.3373225
-6.6043382 39.6969400
-4.3613064 87.8660807
-63.1463352 115.7602161
-125.9295458 62.4539589
-101.3381713 -34.0375454
11.3170423 -61.6698043
102.4170313 30.6072420
76.2432437 164.4814022
-40.2976381 224.4291913
-144.6891913 187.9773771
-189.3827383 123.8685354
-214.7352721 75.3892379
-249.1333427  4.5364702
-234.3938277 -120.9073436
-100.3635309 -228.3947557
104.3897710 -190.8885483
215.9420647 14.7334704
117.7494333 243.2969859
-124.1281116 310.2023542
-319.1766294 174.6113527
-340.8543018 -30.5662658
-234.0421539 -147.0939206
-136.4878019 -143.2027036
-123.1156564 -110.9318278
-147.1022551 -139.6536019
-118.4298542 -220.2586037
-10.5025397 -270.9511204
118.5254243 -231.9363026
191.4747401 -120.4227221
182.0085341 -2.6401203
122.7292372 71.2489776
59.1106480 100.4148155
 5.4912051 111.0252963
-52.9412012 112.4659814
-121.0406814 84.5207317
-168.5133065 11.0793811
-155.8626596 -81.4366876
-85.7846568 -135.8026686
-13.4179039 -122.6153802
 8.3513483 -76.1777750
-13.2819521 -55.7743740
-26.1941898 -75.4289150
-5.4022815 -94.4741964
16.4146341 -84.1393621
 6.9800070 -75.4083887
-1.3089152 -110.8290558
53.9250577 -162.1848684
163.9495409 -143.4672141
228.6159091 -26.0140920
172.9910721 97.5304176
58.8913967 112.3187447
24.3409194 34.7273379
103.4128224  8.3426081
162.4910383 119.3943498
62.6129243 262.9595490
-144.9680583 255.1924355
-256.0024994 70.5396423
-161.0239158 -104.3520694
 7.8104069 -91.4495783
34.2197274 53.7559259
-108.4403148 109.0831299
-220.0873036 -29.5570000
-129.8913903 -209.5611716
80.8439637 -212.8242334
178.0192075 -33.1555787
68.4289106 117.6055898
-91.4898370 79.0596470
-105.8850691 -65.0736427
13.6598707 -114.8663020
85.0600923 -21.8337874
13.8892607 60.5251095
-79.3793767  1.2117191
-31.1091988 -118.3599084
129.6598055 -106.8295452
199.9597679 77.4510502
56.3254127 252.9099992
-183.6415781 225.6955695
-295.1439471 17.1928434
-201.2365011 -171.3025607
-35.7513935 -196.2553903
39.6203837 -110.8737913
15.5583869 -56.0602487
-0.8191184 -72.8499065
42.2735087 -78.3817365
72.1951586 -10.7933426
 4.6488367 66.7803324
-124.1747281 40.0268539
-181.8766743 -106.2694524
-89.4042424 -253.6800483
86.2515778 -272.2268053
200.1903719 -154.7672556
175.0655325 -18.1463280
68.1127436 17.5740936
 3.9747921 -60.2805086
