67121,4052151496 2,73459932172922E-06
68015,7550289181 2,102186970456E-06
68910,1048426865 2,02468054963706E-06
69804,454656455 1,45940927845692E-06
70698,8044702235 1,24006222047866E-06
71593,154283992 1,43779950786582E-06
72487,5040977605 7,90035803060901E-07
73381,853911529 1,51800863913034E-06
74276,2037252974 5,15750958848413E-07
75170,5535390659 7,60449378906667E-07
76064,9033528344 8,63792145977349E-07
76959,2531666029 3,30607316023233E-07
77853,6029803714 4,56021581682985E-07
78747,9527941398 7,13240035719013E-07
79642,3026079083 2,34275342964639E-07
80536,6524216768 8,9736306254845E-07
81431,0022354453 7,03972486715864E-07
82325,3520492138 1,2669196907031E-06
83219,7018629822 6,49542878946088E-07
84114,0516767507 4,92194712947115E-07
85008,4014905192 6,55368756483639E-07
85902,7513042877 7,08915228076235E-07
86797,1011180562 2,15471747536218E-07
87691,4509318246 7,21135147896355E-07
88585,8007455931 8,69309781220829E-07
89480,1505593616 4,95376538143812E-07
90374,5003731301 5,5202612548951E-07
91268,8501868986 7,62759252202807E-07
92163,200000667 7,57107136112128E-07
93057,5498144355 3,60869191049169E-07
93951,899628204 8,36444827107844E-07
94846,2494419725 7,09637729141551E-07
95740,599255741 6,54308491460986E-07
96634,9490695094 1,40711576063282E-06
97529,2988832779 2,46434231037353E-07
98423,6486970464 4,6956545526178E-07
99317,9985108149 3,21604119547886E-07
100212,348324583 9,33815629957338E-07
101106,698138352 6,13039492726679E-07
102001,04795212 7,37428699318291E-08
102895,397765889 6,51252917342892E-07
103789,747579657 3,67042183379032E-07
104684,097393426 5,7287713102804E-07
105578,447207194 4,961441819047E-07
106472,797020963 1,03982244154579E-06
107367,146834731 5,40042903636651E-07
108261,4966485 4,86806980350678E-07
109155,846462268 2,31103297317333E-07
110050,196276037 3,34962675564585E-07
110944,546089805 4,08871971705754E-07
111838,895903574 3,67351548314287E-07
112733,245717342 8,98531696962159E-07
113627,595531111 7,9661266077339E-07
114521,945344879 3,63559145758148E-07
115416,295158648 4,45007807689065E-07
116310,644972416 9,55058323111858E-07
117204,994786185 1,1042612914211E-06
118099,344599953 7,27118824128671E-07
118993,694413721 2,32705751731487E-07
119888,04422749 9,32609519512449E-07
120782,394041258 4,7335622236898E-07
121676,743855027 2,96513131018462E-07
122571,093668795 4,18935033921197E-07
123465,443482564 7,2438776626357E-07
124359,793296332 5,42440822220625E-07
125254,143110101 3,26151573869556E-07
126148,492923869 4,38259797133331E-08
127042,842737638 1,17163912144844E-07
127937,192551406 8,1149749261996E-07
128831,542365175 6,19528482725275E-08
129725,892178943 5,97172630761096E-08
130620,241992712 4,59840750202171E-07
131514,59180648 3,36070482391806E-07
132408,941620249 7,55388459564255E-07
133303,291434017 6,24646941825389E-07
134197,641247786 1,20183396579971E-07
135091,991061554 7,16576081155592E-07
135986,340875323 2,13752676244365E-07
