267455,763499289 3,15644627230149E-07
268350,113313058 7,5225594611775E-07
269244,463126826 7,0189852752937E-07
270138,812940595 4,19823253663717E-07
271033,162754363 2,12874212732294E-07
271927,512568132 1,01073263486278E-06
272821,8623819 6,50207824158169E-07
273716,212195669 6,6086839591043E-07
274610,562009437 7,1374913210005E-07
275504,911823206 4,40082978421908E-07
276399,261636974 1,45116033347163E-07
277293,611450743 1,04779368388698E-06
278187,961264511 2,34358848156655E-07
279082,311078279 3,12211027740205E-07
279976,660892048 3,16237727109107E-07
280871,010705816 9,70032013998516E-07
281765,360519585 7,71464232526941E-07
282659,710333353 1,61394701541896E-07
283554,060147122 4,71081860230525E-07
284448,40996089 1,81313101046546E-07
285342,759774659 3,83272700089083E-07
286237,109588427 1,50407578796307E-07
287131,459402196 7,37604037819688E-07
288025,809215964 6,77713899429311E-07
288920,159029733 7,52296794540467E-07
289814,508843501 2,04333945503284E-07
290708,85865727 3,67049141921531E-07
291603,208471038 1,49808207050925E-07
292497,558284807 2,42339960444163E-07
293391,908098575 9,47730501269423E-07
294286,257912344 6,07991502346987E-07
295180,607726112 8,87863544189005E-07
296074,957539881 7,81913353780449E-07
296969,307353649 6,03520418323215E-07
297863,657167418 5,73990421186815E-07
298758,006981186 2,17857656044443E-07
299652,356794955 2,58777708250192E-07
300546,706608723 7,23514681261148E-07
301441,056422492 7,62196607043769E-07
302335,40623626 9,59042735194013E-07
303229,756050028 9,49717260237547E-07
304124,105863797 1,01844279327357E-06
305018,455677565 3,22839371740464E-07
305912,805491334 1,71167887084253E-07
306807,155305102 9,02886309825903E-07
307701,505118871 3,78139800742579E-07
308595,854932639 1,72084576915566E-07
309490,204746408 6,25425246432479E-07
310384,554560176 1,29667987101362E-07
311278,904373945 3,26623430380268E-07
312173,254187713 2,63314565935659E-07
313067,604001482 2,75375528881943E-07
313961,95381525 5,53652370147197E-07
314856,303629019 9,15201468783387E-07
315750,653442787 7,37272359701634E-07
316645,003256556 5,9874684157243E-07
317539,353070324 5,04848568505278E-07
318433,702884093 9,37331815044303E-08
319328,052697861 2,21297816434217E-07
320222,40251163 3,01326203475411E-07
321116,752325398 1,10464428154763E-06
322011,102139167 2,47204396424444E-07
322905,451952935 4,31635244505819E-07
323799,801766703 2,24439949916132E-07
324694,151580472 2,2319000449986E-07
